chi2_kahan_long, chi2_std, chi2_std_long, chi2_kahan, chi2_kahan_avx
114807.0939124806207303208793746307492256, 114807.09391248063184320926666259765625, 114807.0939124806206166340416530147194862, 114807.0939124806172912940382957458496094, 114807.0939124806172912940382957458496094
114807.097085093899352159496629610657692, 114807.0970850939920637756586074829101562, 114807.0970850938992668943683383986353874, 114807.0970850939047522842884063720703125, 114807.0970850939047522842884063720703125
114807.0970850895004389258247101679444313, 114807.0970850894955219700932502746582031, 114807.0970850895004247149699949659407139, 114807.0970850894955219700932502746582031, 114807.0970850894955219700932502746582031
114807.0970850951099890835394035093486309, 114807.0970850951707689091563224792480469, 114807.0970850951101454029412707313895226, 114807.0970850951125612482428550720214844, 114807.0970850951125612482428550720214844
114807.0970850882872582587879151105880737, 114807.0970850882731610909104347229003906, 114807.0970850882872795750699879135936499, 114807.0970850882877130061388015747070312, 114807.0970850882877130061388015747070312
114807.0867317709048620599787682294845581, 114807.0867317708616610616445541381835938, 114807.0867317709049046925429138354957104, 114807.0867317709053168073296546936035156, 114807.086731770890764892101287841796875
114807.1077093252053202832030365243554115, 114807.1077093252388294786214828491210938, 114807.1077093252053273886303941253572702, 114807.1077093252097256481647491455078125, 114807.1077093252097256481647491455078125
114807.1050357755499931045051198452711105, 114807.1050357756466837599873542785644531, 114807.1050357755500499479239806532859802, 114807.1050357755448203533887863159179688, 114807.1050357755448203533887863159179688
114807.0882608791535872683198249433189631, 114807.0882608791434904560446739196777344, 114807.0882608791536085846018977463245392, 114807.088260879158042371273040771484375, 114807.088260879158042371273040771484375
114807.2368925485529302932263817638158798, 114807.2368925484188366681337356567382812, 114807.2368925485529729257905273698270321, 114807.2368925485498039051890373229980469, 114807.2368925485498039051890373229980469
114807.0130326423499269594685756601393223, 114807.0130326425132807344198226928710938, 114807.0130326423497280075025628320872784, 114807.0130326423532096669077873229980469, 114807.0130326423386577516794204711914062
114807.3748629964124461366736795753240585, 114807.3748629962938139215111732482910156, 114807.3748629964124887692378251813352108, 114807.3748629964102292433381080627441406, 114807.3748629964247811585664749145507812
114806.8746769380971812779534957371652126, 114806.8746769378922181203961372375488281, 114806.8746769380971244345346349291503429, 114806.8746769380959449335932731628417969, 114806.8746769380959449335932731628417969
114807.3541372907268964809190947562456131, 114807.354137290618382394313812255859375, 114807.3541372907267898995087307412177324, 114807.3541372907202458009123802185058594, 114807.3541372907202458009123802185058594
114806.8936745170895221690443577244877815, 114806.8936745169630739837884902954101562, 114806.8936745170895150636170001234859228, 114806.8936745170940412208437919616699219, 114806.8936745170940412208437919616699219
114807.6053889466449788869795156642794609, 114807.6053889466274995356798171997070312, 114807.6053889466450073086889460682868958, 114807.6053889466420514509081840515136719, 114807.6053889466420514509081840515136719
114806.6411096727293355002075259108096361, 114806.6411096727533731609582901000976562, 114806.6411096727294065544811019208282232, 114806.641109672724269330501556396484375, 114806.641109672724269330501556396484375
114805.8340128882330333226491347886621952, 114805.8340128878189716488122940063476562, 114805.834012888233161220341571606695652, 114805.8340128882264252752065658569335938, 114805.8340128882264252752065658569335938
114808.4039399304306101612382917664945126, 114808.4039399304601829499006271362304688, 114808.4039399304305817395288613624870777, 114808.4039399304310791194438934326171875, 114808.4039399304310791194438934326171875
114786.677189237636056873270717915147543, 114786.6771892374672461301088333129882812, 114786.6771892376360142407065723091363907, 114786.6771892376418691128492355346679688, 114786.6771892376418691128492355346679688
114785.4604386099993220682335959281772375, 114785.4604386100836563855409622192382812, 114785.4604386099994428604986751452088356, 114785.4604386099963448941707611083984375, 114785.4604386099963448941707611083984375
114785.5133555960117774930040468461811543, 114785.5133555961656384170055389404296875, 114785.5133555960117774930040468461811543, 114785.5133555960055673494935035705566406, 114785.5133555960201192647218704223632812
114785.4593455897805611698458960745483637, 114785.459345589973963797092437744140625, 114785.4593455897805256427091080695390701, 114785.4593455897847888991236686706542969, 114785.4593455897702369838953018188476562
114785.6236940496656018240173580124974251, 114785.6236940500530181452631950378417969, 114785.6236940496654881371796363964676857, 114785.6236940496601164340972900390625, 114785.6236940496601164340972900390625
114785.3525921884998268751587602309882641, 114785.3525921888358425348997116088867188, 114785.3525921884998979294323362410068512, 114785.3525921885011484846472740173339844, 114785.3525921885011484846472740173339844
114785.3701833943182748498657019808888435, 114785.3701833943341625854372978210449219, 114785.3701833943185306452505756169557571, 114785.3701833943196106702089309692382812, 114785.3701833943196106702089309692382812
114785.602600523061951776071509812027216, 114785.6026005231833551079034805297851562, 114785.6026005230619801977809402160346508, 114785.6026005230669397860765457153320312, 114785.6026005230669397860765457153320312
114785.6174179649255222557258093729615211, 114785.6174179653025930747389793395996094, 114785.617417964925550677435239776968956, 114785.6174179649242432788014411926269531, 114785.6174179649242432788014411926269531
114785.3537270456021062159379653166979551, 114785.3537270453816745430231094360351562, 114785.353727045601985423672886099666357, 114785.3537270455999532714486122131347656, 114785.3537270456145051866769790649414062
114785.8022516112079998151784820947796106, 114785.8022516115888720378279685974121094, 114785.8022516112080353423152700997889042, 114785.8022516112105222418904304504394531, 114785.8022516112105222418904304504394531
114785.1573802859958632893722096923738718, 114785.1573802857164992019534111022949219, 114785.1573802859959698707825737074017525, 114785.1573802859929855912923812866210938, 114785.1573802859929855912923812866210938
114785.0250473799177797218362684361636639, 114785.0250473798660095781087875366210938, 114785.0250473799177228784174076281487942, 114785.0250473799242172390222549438476562, 114785.0250473799242172390222549438476562
114785.9832391305472185649705352261662483, 114785.9832391303789336234331130981445312, 114785.9832391305475098874921968672424555, 114785.9832391305535566061735153198242188, 114785.9832391305390046909451484680175781
114785.4331060119734431168581068050116301, 114785.4331060119729954749345779418945312, 114785.4331060119735496982684708200395107, 114785.4331060119729954749345779418945312, 114785.4331060119729954749345779418945312
114785.5792252204258048209339904133230448, 114785.5792252202518284320831298828125, 114785.5792252204258190317887056153267622, 114785.5792252204264514148235321044921875, 114785.5792252204264514148235321044921875
114784.9897147328971982460643630474805832, 114784.9897147326846607029438018798828125, 114784.9897147328971058755087142344564199, 114784.9897147329029394313693046569824219, 114784.9897147329029394313693046569824219
114785.9759280259365112897285143844783306, 114785.9759280258149374276399612426757812, 114785.9759280259364189191728655714541674, 114785.9759280259313527494668960571289062, 114785.9759280259313527494668960571289062
114784.8941422343064289179892512038350105, 114784.8941422346542822197079658508300781, 114784.8941422343066705025194096378982067, 114784.8941422343050362542271614074707031, 114784.8941422343050362542271614074707031
114786.1668052142111591251705249305814505, 114786.1668052147142589092254638671875, 114786.1668052142112230740167433395981789, 114786.1668052142049418762326240539550781, 114786.1668052142194937914609909057617188
114785.0898786576420462779424269683659077, 114785.0898786574689438566565513610839844, 114785.089878657641889958540559746325016, 114785.0898786576435668393969535827636719, 114785.0898786576435668393969535827636719
114785.885829902112014622161950683221221, 114785.88582990155555307865142822265625, 114785.8858299021119933058798778802156448, 114785.8858299021085258573293685913085938, 114785.8858299021085258573293685913085938
114785.3781876122310166010720422491431236, 114785.378187612048350274562835693359375, 114785.3781876122310876553456182591617107, 114785.3781876122375251725316047668457031, 114785.3781876122229732573032379150390625
114785.5648728107362259720503061544150114, 114785.5648728106898488476872444152832031, 114785.5648728107364178185889613814651966, 114785.564872810733504593372344970703125, 114785.564872810733504593372344970703125
114785.536837037318420584597333800047636, 114785.5368370370997581630945205688476562, 114785.5368370373185058497256250120699406, 114785.5368370373180368915200233459472656, 114785.5368370373180368915200233459472656
114785.3774061294440045344344980549067259, 114785.3774061293515842407941818237304688, 114785.3774061294440969049901468679308891, 114785.3774061294388957321643829345703125, 114785.3774061294534476473927497863769531
